Timestamp,PID,Name,CPU (%),Memory (GB),LLM Model
2025-04-09 13:19:55,5652,ollama.exe,0.0,0.025424957275390625,
2025-04-09 13:19:55,15508,ollama app.exe,0.0,0.022533416748046875,
2025-04-09 13:19:56,5652,ollama.exe,0.0,0.025424957275390625,
2025-04-09 13:19:56,15508,ollama app.exe,0.0,0.022533416748046875,
2025-04-09 13:19:57,5652,ollama.exe,0.0,0.025424957275390625,
2025-04-09 13:19:58,15508,ollama app.exe,0.0,0.022533416748046875,
2025-04-09 13:19:59,5652,ollama.exe,0.0,0.025424957275390625,
2025-04-09 13:19:59,15508,ollama app.exe,0.0,0.022533416748046875,
2025-04-09 13:20:00,5652,ollama.exe,0.0,0.025424957275390625,
2025-04-09 13:20:00,15508,ollama app.exe,0.0,0.022533416748046875,
2025-04-09 13:20:01,5652,ollama.exe,0.0,0.025424957275390625,
2025-04-09 13:20:02,15508,ollama app.exe,0.0,0.022533416748046875,
2025-04-09 13:20:03,5652,ollama.exe,0.0,0.025424957275390625,
2025-04-09 13:20:03,15508,ollama app.exe,0.0,0.022533416748046875,
2025-04-09 13:20:04,5652,ollama.exe,0.0,0.025424957275390625,
2025-04-09 13:20:04,15508,ollama app.exe,0.0,0.022533416748046875,
2025-04-09 13:20:05,5652,ollama.exe,0.0,0.025424957275390625,
2025-04-09 13:20:06,15508,ollama app.exe,0.0,0.022533416748046875,
2025-04-09 13:20:07,5652,ollama.exe,0.0,0.025424957275390625,
2025-04-09 13:20:07,15508,ollama app.exe,0.0,0.022533416748046875,
2025-04-09 13:20:08,5652,ollama.exe,0.0,0.025424957275390625,
2025-04-09 13:20:08,15508,ollama app.exe,0.0,0.022533416748046875,
2025-04-09 13:20:09,5652,ollama.exe,0.0,0.025424957275390625,
2025-04-09 13:20:10,15508,ollama app.exe,0.0,0.022533416748046875,
2025-04-09 13:20:11,5652,ollama.exe,0.0,0.025424957275390625,
2025-04-09 13:20:11,15508,ollama app.exe,0.0,0.022533416748046875,
2025-04-09 13:20:12,5652,ollama.exe,0.0,0.025424957275390625,
2025-04-09 13:20:12,15508,ollama app.exe,0.0,0.022533416748046875,
2025-04-09 13:20:14,5652,ollama.exe,0.0,0.025424957275390625,
2025-04-09 13:20:14,15508,ollama app.exe,0.0,0.022533416748046875,
2025-04-09 13:20:15,5652,ollama.exe,0.0,0.025424957275390625,
2025-04-09 13:20:15,15508,ollama app.exe,0.0,0.022533416748046875,
2025-04-09 13:20:16,5652,ollama.exe,0.0,0.025424957275390625,
2025-04-09 13:20:16,15508,ollama app.exe,0.0,0.022533416748046875,
2025-04-09 13:20:18,5652,ollama.exe,0.0,0.025424957275390625,
2025-04-09 13:20:18,15508,ollama app.exe,0.0,0.022533416748046875,
2025-04-09 13:20:19,5652,ollama.exe,0.0,0.025424957275390625,
2025-04-09 13:20:19,15508,ollama app.exe,0.0,0.022533416748046875,
2025-04-09 13:20:20,5652,ollama.exe,0.0,0.025424957275390625,
2025-04-09 13:20:20,15508,ollama app.exe,0.0,0.022533416748046875,
2025-04-09 13:20:22,5652,ollama.exe,0.0,0.025424957275390625,
2025-04-09 13:20:22,15508,ollama app.exe,0.0,0.022533416748046875,
2025-04-09 13:20:23,5652,ollama.exe,0.0,0.025424957275390625,
2025-04-09 13:20:23,15508,ollama app.exe,0.0,0.022533416748046875,
2025-04-09 13:20:24,5652,ollama.exe,0.0,0.025424957275390625,
2025-04-09 13:20:25,15508,ollama app.exe,0.0,0.022533416748046875,
2025-04-09 13:20:26,5652,ollama.exe,0.0,0.025424957275390625,
2025-04-09 13:20:26,15508,ollama app.exe,0.0,0.022533416748046875,
2025-04-09 13:20:27,5652,ollama.exe,16.1,0.03502655029296875,llama2
2025-04-09 13:20:27,15508,ollama app.exe,0.0,0.022533416748046875,llama2
2025-04-09 13:20:28,5652,ollama.exe,1.1,0.0355987548828125,llama2
2025-04-09 13:20:29,8072,ollama.exe,0.0,0.15880966186523438,llama2
2025-04-09 13:20:29,15508,ollama app.exe,0.0,0.022533416748046875,llama2
2025-04-09 13:20:30,5652,ollama.exe,0.0,0.03560638427734375,llama2
2025-04-09 13:20:30,8072,ollama.exe,11.6,0.3025321960449219,llama2
2025-04-09 13:20:30,15508,ollama app.exe,0.0,0.022533416748046875,llama2
2025-04-09 13:20:31,5652,ollama.exe,0.0,0.035610198974609375,llama2
2025-04-09 13:20:31,8072,ollama.exe,9.2,0.4437675476074219,llama2
2025-04-09 13:20:31,15508,ollama app.exe,0.0,0.022533416748046875,llama2
2025-04-09 13:20:33,5652,ollama.exe,0.0,0.035617828369140625,llama2
2025-04-09 13:20:33,8072,ollama.exe,8.1,0.5970306396484375,llama2
2025-04-09 13:20:33,15508,ollama app.exe,0.0,0.022533416748046875,llama2
2025-04-09 13:20:34,5652,ollama.exe,0.0,0.03562164306640625,llama2
2025-04-09 13:20:34,8072,ollama.exe,10.3,0.7531089782714844,llama2
2025-04-09 13:20:34,15508,ollama app.exe,0.0,0.022533416748046875,llama2
2025-04-09 13:20:35,5652,ollama.exe,2.3,0.0356292724609375,llama2
2025-04-09 13:20:35,8072,ollama.exe,10.3,0.9152603149414062,llama2
2025-04-09 13:20:35,15508,ollama app.exe,0.0,0.022533416748046875,llama2
2025-04-09 13:20:37,5652,ollama.exe,0.0,0.0356292724609375,llama2
2025-04-09 13:20:37,8072,ollama.exe,14.9,1.0537490844726562,llama2
2025-04-09 13:20:37,15508,ollama app.exe,0.0,0.022533416748046875,llama2
2025-04-09 13:20:38,5652,ollama.exe,0.0,0.035640716552734375,llama2
2025-04-09 13:20:38,8072,ollama.exe,9.4,1.2097854614257812,llama2
2025-04-09 13:20:38,15508,ollama app.exe,0.0,0.022533416748046875,llama2
2025-04-09 13:20:39,5652,ollama.exe,0.0,0.035640716552734375,llama2
2025-04-09 13:20:39,8072,ollama.exe,10.2,1.3631095886230469,llama2
2025-04-09 13:20:39,15508,ollama app.exe,0.0,0.022533416748046875,llama2
2025-04-09 13:20:41,5652,ollama.exe,0.0,0.035640716552734375,llama2
2025-04-09 13:20:41,8072,ollama.exe,8.0,1.5279808044433594,llama2
2025-04-09 13:20:41,15508,ollama app.exe,0.0,0.022533416748046875,llama2
2025-04-09 13:20:42,5652,ollama.exe,0.0,0.03564453125,llama2
2025-04-09 13:20:42,8072,ollama.exe,11.5,1.6812629699707031,llama2
2025-04-09 13:20:42,15508,ollama app.exe,0.0,0.022533416748046875,llama2
2025-04-09 13:20:43,5652,ollama.exe,1.1,0.035663604736328125,llama2
2025-04-09 13:20:43,8072,ollama.exe,12.2,1.8225059509277344,llama2
2025-04-09 13:20:44,15508,ollama app.exe,0.0,0.022533416748046875,llama2
2025-04-09 13:20:45,5652,ollama.exe,0.0,0.035671234130859375,llama2
2025-04-09 13:20:45,8072,ollama.exe,9.1,1.9758338928222656,llama2
2025-04-09 13:20:45,15508,ollama app.exe,0.0,0.022533416748046875,llama2
2025-04-09 13:20:46,5652,ollama.exe,0.0,0.035694122314453125,llama2
2025-04-09 13:20:46,8072,ollama.exe,13.8,2.1319007873535156,llama2
2025-04-09 13:20:46,15508,ollama app.exe,0.0,0.022533416748046875,llama2
2025-04-09 13:20:48,5652,ollama.exe,1.1,0.03570556640625,llama2
2025-04-09 13:20:48,8072,ollama.exe,10.2,2.2939529418945312,llama2
2025-04-09 13:20:48,15508,ollama app.exe,0.0,0.022533416748046875,llama2
2025-04-09 13:20:49,5652,ollama.exe,0.0,0.03571319580078125,llama2
2025-04-09 13:20:49,8072,ollama.exe,10.5,2.432476043701172,llama2
2025-04-09 13:20:49,15508,ollama app.exe,0.0,0.022533416748046875,llama2
2025-04-09 13:20:50,5652,ollama.exe,0.0,0.03572845458984375,llama2
2025-04-09 13:20:50,8072,ollama.exe,12.5,2.5885467529296875,llama2
2025-04-09 13:20:50,15508,ollama app.exe,0.0,0.022533416748046875,llama2
2025-04-09 13:20:52,5652,ollama.exe,1.1,0.03572845458984375,llama2
2025-04-09 13:20:52,8072,ollama.exe,8.1,2.741802215576172,llama2
2025-04-09 13:20:52,15508,ollama app.exe,0.0,0.022533416748046875,llama2
2025-04-09 13:20:53,5652,ollama.exe,1.1,0.035732269287109375,llama2
2025-04-09 13:20:53,8072,ollama.exe,9.0,2.9066734313964844,llama2
2025-04-09 13:20:53,15508,ollama app.exe,0.0,0.022533416748046875,llama2
2025-04-09 13:20:54,5652,ollama.exe,0.0,0.03574371337890625,llama2
2025-04-09 13:20:54,8072,ollama.exe,9.4,3.0599937438964844,llama2
2025-04-09 13:20:54,15508,ollama app.exe,0.0,0.022533416748046875,llama2
2025-04-09 13:20:56,5652,ollama.exe,1.1,0.035747528076171875,llama2
2025-04-09 13:20:56,8072,ollama.exe,13.6,3.192657470703125,llama2
2025-04-09 13:20:56,15508,ollama app.exe,0.0,0.022533416748046875,llama2
2025-04-09 13:20:57,5652,ollama.exe,0.0,0.03578948974609375,llama2
2025-04-09 13:20:57,8072,ollama.exe,11.8,3.354534149169922,llama2
2025-04-09 13:20:57,15508,ollama app.exe,0.0,0.022533416748046875,llama2
2025-04-09 13:20:58,5652,ollama.exe,0.0,0.035797119140625,llama2
2025-04-09 13:20:58,8072,ollama.exe,11.5,3.5018157958984375,llama2
2025-04-09 13:20:58,15508,ollama app.exe,0.0,0.022533416748046875,llama2
2025-04-09 13:21:00,5652,ollama.exe,1.1,0.035846710205078125,llama2
2025-04-09 13:21:00,8072,ollama.exe,44.6,5.367835998535156,llama2
2025-04-09 13:21:00,15508,ollama app.exe,0.0,0.022533416748046875,llama2
2025-04-09 13:21:47,5652,ollama.exe,0.0,0.0359039306640625,llama2
2025-04-09 13:21:50,8072,ollama.exe,581.8,7.613208770751953,llama2
2025-04-09 13:21:55,15508,ollama app.exe,0.0,0.022533416748046875,llama2
2025-04-09 13:22:05,5652,ollama.exe,0.0,0.036022186279296875,llama2
2025-04-09 13:22:06,8072,ollama.exe,585.8,7.613227844238281,llama2
2025-04-09 13:22:11,15508,ollama app.exe,0.0,0.022533416748046875,llama2
2025-04-09 13:22:17,5652,ollama.exe,0.0,0.036022186279296875,llama2
2025-04-09 13:22:17,8072,ollama.exe,583.9,7.613227844238281,llama2
2025-04-09 13:22:17,15508,ollama app.exe,0.0,0.022533416748046875,llama2
2025-04-09 13:22:24,5652,ollama.exe,0.0,0.036022186279296875,llama2
2025-04-09 13:22:28,8072,ollama.exe,584.7,7.613227844238281,llama2
2025-04-09 13:22:31,15508,ollama app.exe,0.0,0.022533416748046875,llama2
2025-04-09 13:22:35,5652,ollama.exe,0.0,0.036128997802734375,mistral
2025-04-09 13:22:35,8072,ollama.exe,572.0,7.613674163818359,mistral
2025-04-09 13:22:35,15508,ollama app.exe,0.0,0.022533416748046875,mistral
2025-04-09 13:22:36,5652,ollama.exe,8.0,0.041080474853515625,mistral
2025-04-09 13:22:37,8072,ollama.exe,0.0,7.613674163818359,mistral
2025-04-09 13:22:37,13808,ollama.exe,0.0,0.2003021240234375,mistral
2025-04-09 13:22:37,15508,ollama app.exe,0.0,0.022533416748046875,mistral
2025-04-09 13:22:38,5652,ollama.exe,0.0,0.04108428955078125,mistral
2025-04-09 13:22:38,8072,ollama.exe,0.0,7.613674163818359,mistral
2025-04-09 13:22:38,13808,ollama.exe,10.5,0.3234138488769531,mistral
2025-04-09 13:22:38,15508,ollama app.exe,0.0,0.022533416748046875,mistral
2025-04-09 13:22:39,5652,ollama.exe,0.0,0.04108428955078125,mistral
2025-04-09 13:22:39,8072,ollama.exe,0.0,7.613674163818359,mistral
2025-04-09 13:22:39,13808,ollama.exe,9.4,0.4816246032714844,mistral
2025-04-09 13:22:39,15508,ollama app.exe,0.0,0.022533416748046875,mistral
2025-04-09 13:22:40,5652,ollama.exe,0.0,0.04108428955078125,mistral
2025-04-09 13:22:41,8072,ollama.exe,0.0,7.613674163818359,mistral
2025-04-09 13:22:41,13808,ollama.exe,8.0,0.626708984375,mistral
2025-04-09 13:22:41,15508,ollama app.exe,0.0,0.022533416748046875,mistral
2025-04-09 13:22:42,5652,ollama.exe,1.2,0.04108428955078125,mistral
2025-04-09 13:22:42,8072,ollama.exe,0.0,7.613674163818359,mistral
2025-04-09 13:22:42,13808,ollama.exe,10.5,0.7805824279785156,mistral
2025-04-09 13:22:42,15508,ollama app.exe,0.0,0.022533416748046875,mistral
2025-04-09 13:22:43,5652,ollama.exe,0.0,0.041088104248046875,mistral
2025-04-09 13:22:43,8072,ollama.exe,0.0,7.613674163818359,mistral
2025-04-09 13:22:43,13808,ollama.exe,10.6,0.9387855529785156,mistral
2025-04-09 13:22:43,15508,ollama app.exe,0.0,0.022533416748046875,mistral
2025-04-09 13:22:44,5652,ollama.exe,0.0,0.041095733642578125,mistral
2025-04-09 13:22:45,8072,ollama.exe,0.0,7.613674163818359,mistral
2025-04-09 13:22:45,13808,ollama.exe,10.6,1.0838699340820312,mistral
2025-04-09 13:22:45,15508,ollama app.exe,0.0,0.022533416748046875,mistral
2025-04-09 13:22:46,5652,ollama.exe,1.2,0.041095733642578125,mistral
2025-04-09 13:22:46,8072,ollama.exe,0.0,7.613674163818359,mistral
2025-04-09 13:22:46,13808,ollama.exe,11.5,1.2377433776855469,mistral
2025-04-09 13:22:46,15508,ollama app.exe,0.0,0.022533416748046875,mistral
2025-04-09 13:22:47,5652,ollama.exe,0.0,0.04109954833984375,mistral
2025-04-09 13:22:47,8072,ollama.exe,0.0,7.613674163818359,mistral
2025-04-09 13:22:47,13808,ollama.exe,6.9,1.3959541320800781,mistral
2025-04-09 13:22:47,15508,ollama app.exe,0.0,0.022533416748046875,mistral
2025-04-09 13:22:49,5652,ollama.exe,0.0,0.041103363037109375,mistral
2025-04-09 13:22:49,8072,ollama.exe,0.0,7.613674163818359,mistral
2025-04-09 13:22:49,13808,ollama.exe,12.9,1.5410385131835938,mistral
2025-04-09 13:22:49,15508,ollama app.exe,0.0,0.022533416748046875,mistral
2025-04-09 13:22:50,5652,ollama.exe,0.0,0.041107177734375,mistral
2025-04-09 13:22:50,8072,ollama.exe,0.0,7.613674163818359,mistral
2025-04-09 13:22:50,13808,ollama.exe,12.8,1.6949081420898438,mistral
2025-04-09 13:22:50,15508,ollama app.exe,0.0,0.022533416748046875,mistral
2025-04-09 13:22:51,5652,ollama.exe,0.0,0.041107177734375,mistral
2025-04-09 13:22:51,8072,ollama.exe,0.0,7.613674163818359,mistral
2025-04-09 13:22:51,13808,ollama.exe,7.7,1.8531303405761719,mistral
2025-04-09 13:22:51,15508,ollama app.exe,0.0,0.022533416748046875,mistral
2025-04-09 13:22:53,5652,ollama.exe,0.0,0.041107177734375,mistral
2025-04-09 13:22:53,8072,ollama.exe,0.0,7.613674163818359,mistral
2025-04-09 13:22:53,13808,ollama.exe,8.1,2.028972625732422,mistral
2025-04-09 13:22:53,15508,ollama app.exe,0.0,0.022533416748046875,mistral
2025-04-09 13:22:54,5652,ollama.exe,0.0,0.041107177734375,mistral
2025-04-09 13:22:54,8072,ollama.exe,0.0,7.613674163818359,mistral
2025-04-09 13:22:54,13808,ollama.exe,10.6,2.1543006896972656,mistral
2025-04-09 13:22:54,15508,ollama app.exe,0.0,0.022533416748046875,mistral
2025-04-09 13:22:55,5652,ollama.exe,1.2,0.041107177734375,mistral
2025-04-09 13:22:55,8072,ollama.exe,0.0,7.613674163818359,mistral
2025-04-09 13:22:55,13808,ollama.exe,9.4,2.310314178466797,mistral
2025-04-09 13:22:55,15508,ollama app.exe,0.0,0.022533416748046875,mistral
2025-04-09 13:22:57,5652,ollama.exe,0.0,0.041107177734375,mistral
2025-04-09 13:22:57,8072,ollama.exe,0.0,7.613674163818359,mistral
2025-04-09 13:22:57,13808,ollama.exe,12.8,2.4861679077148438,mistral
2025-04-09 13:22:57,15508,ollama app.exe,0.0,0.022533416748046875,mistral
2025-04-09 13:22:58,5652,ollama.exe,0.0,0.041107177734375,mistral
2025-04-09 13:22:58,8072,ollama.exe,0.0,7.613674163818359,mistral
2025-04-09 13:22:58,13808,ollama.exe,6.9,2.611480712890625,mistral
2025-04-09 13:22:58,15508,ollama app.exe,0.0,0.022533416748046875,mistral
2025-04-09 13:22:59,5652,ollama.exe,1.1,0.041107177734375,mistral
2025-04-09 13:22:59,8072,ollama.exe,0.0,7.613674163818359,mistral
2025-04-09 13:22:59,13808,ollama.exe,10.5,2.7674942016601562,mistral
2025-04-09 13:22:59,15508,ollama app.exe,0.0,0.022533416748046875,mistral
2025-04-09 13:23:01,5652,ollama.exe,0.0,0.041107177734375,mistral
2025-04-09 13:23:01,8072,ollama.exe,0.0,7.613674163818359,mistral
2025-04-09 13:23:01,13808,ollama.exe,11.6,2.9433517456054688,mistral
2025-04-09 13:23:01,15508,ollama app.exe,0.0,0.022533416748046875,mistral
2025-04-09 13:23:02,5652,ollama.exe,0.0,0.041107177734375,mistral
2025-04-09 13:23:02,8072,ollama.exe,0.0,7.613674163818359,mistral
2025-04-09 13:23:02,13808,ollama.exe,11.6,3.0664634704589844,mistral
2025-04-09 13:23:02,15508,ollama app.exe,0.0,0.022533416748046875,mistral
2025-04-09 13:23:03,5652,ollama.exe,1.2,0.041107177734375,mistral
2025-04-09 13:23:03,8072,ollama.exe,0.0,7.613674163818359,mistral
2025-04-09 13:23:03,13808,ollama.exe,6.0,3.2246742248535156,mistral
2025-04-09 13:23:03,15508,ollama app.exe,0.0,0.022533416748046875,mistral
2025-04-09 13:23:05,5652,ollama.exe,1.2,0.041107177734375,mistral
2025-04-09 13:23:05,8072,ollama.exe,0.0,7.613674163818359,mistral
2025-04-09 13:23:05,13808,ollama.exe,9.2,3.4005393981933594,mistral
2025-04-09 13:23:05,15508,ollama app.exe,0.0,0.022533416748046875,mistral
2025-04-09 13:23:06,5652,ollama.exe,0.0,0.041107177734375,mistral
2025-04-09 13:23:06,8072,ollama.exe,0.0,7.613674163818359,mistral
2025-04-09 13:23:06,13808,ollama.exe,11.8,3.523681640625,mistral
2025-04-09 13:23:06,15508,ollama app.exe,0.0,0.022533416748046875,mistral
2025-04-09 13:23:07,5652,ollama.exe,0.0,0.041095733642578125,mistral
2025-04-09 13:23:07,8072,ollama.exe,0.0,7.613674163818359,mistral
2025-04-09 13:23:07,13808,ollama.exe,12.9,3.681884765625,mistral
2025-04-09 13:23:07,15508,ollama app.exe,0.0,0.022533416748046875,mistral
2025-04-09 13:23:09,5652,ollama.exe,0.0,0.04109954833984375,mistral
2025-04-09 13:23:09,8072,ollama.exe,0.0,7.613674163818359,mistral
2025-04-09 13:23:09,13808,ollama.exe,7.0,3.826976776123047,mistral
2025-04-09 13:23:09,15508,ollama app.exe,0.0,0.022533416748046875,mistral
2025-04-09 13:23:12,5652,ollama.exe,0.0,0.041194915771484375,mistral
2025-04-09 13:23:50,8072,ollama.exe,0.0,7.613674163818359,mistral
2025-04-09 13:23:55,13808,ollama.exe,583.8,4.880096435546875,mistral
2025-04-09 13:23:55,15508,ollama app.exe,0.0,0.022533416748046875,mistral
2025-04-09 13:24:03,5652,ollama.exe,0.1,0.041675567626953125,mistral
2025-04-09 13:24:06,8072,ollama.exe,0.0,7.613674163818359,mistral
2025-04-09 13:24:10,13808,ollama.exe,585.5,4.880104064941406,mistral
2025-04-09 13:24:10,15508,ollama app.exe,0.0,0.022533416748046875,mistral
2025-04-09 13:24:16,5652,ollama.exe,0.0,0.041660308837890625,mistral
2025-04-09 13:24:19,8072,ollama.exe,0.0,7.613674163818359,mistral
2025-04-09 13:24:23,13808,ollama.exe,585.7,4.8801116943359375,mistral
2025-04-09 13:24:23,15508,ollama app.exe,0.0,0.022533416748046875,mistral
2025-04-09 13:24:25,5652,ollama.exe,1.7,0.045745849609375,mixtral
2025-04-09 13:24:25,8072,ollama.exe,0.0,7.613674163818359,mixtral
2025-04-09 13:24:25,13808,ollama.exe,490.9,4.880043029785156,mixtral
2025-04-09 13:24:25,15508,ollama app.exe,0.0,0.022533416748046875,mixtral
2025-04-09 13:24:27,5652,ollama.exe,0.0,0.04531097412109375,mixtral
2025-04-09 13:24:27,7136,ollama.exe,0.0,0.196197509765625,mixtral
2025-04-09 13:24:27,8072,ollama.exe,0.0,7.613674163818359,mixtral
2025-04-09 13:24:27,13808,ollama.exe,0.0,4.880043029785156,mixtral
2025-04-09 13:24:27,15508,ollama app.exe,0.0,0.022533416748046875,mixtral
2025-04-09 13:24:28,5652,ollama.exe,0.0,0.045314788818359375,mixtral
2025-04-09 13:24:28,7136,ollama.exe,9.1,0.34722900390625,mixtral
2025-04-09 13:24:28,8072,ollama.exe,0.0,7.613674163818359,mixtral
2025-04-09 13:24:28,13808,ollama.exe,0.0,4.880043029785156,mixtral
2025-04-09 13:24:28,15508,ollama app.exe,0.0,0.022533416748046875,mixtral
2025-04-09 13:24:29,5652,ollama.exe,1.1,0.045314788818359375,mixtral
2025-04-09 13:24:30,7136,ollama.exe,11.4,0.5308265686035156,mixtral
2025-04-09 13:24:30,8072,ollama.exe,0.0,7.613674163818359,mixtral
2025-04-09 13:24:30,13808,ollama.exe,0.0,4.880043029785156,mixtral
2025-04-09 13:24:30,15508,ollama app.exe,0.0,0.022533416748046875,mixtral
2025-04-09 13:24:31,5652,ollama.exe,0.0,0.045314788818359375,mixtral
2025-04-09 13:24:31,7136,ollama.exe,9.3,0.6558265686035156,mixtral
2025-04-09 13:24:31,8072,ollama.exe,0.0,7.613674163818359,mixtral
2025-04-09 13:24:31,13808,ollama.exe,0.0,4.880043029785156,mixtral
2025-04-09 13:24:31,15508,ollama app.exe,0.0,0.022533416748046875,mixtral
2025-04-09 13:24:32,5652,ollama.exe,1.2,0.045314788818359375,mixtral
2025-04-09 13:24:32,7136,ollama.exe,12.6,0.8394241333007812,mixtral
2025-04-09 13:24:32,8072,ollama.exe,0.0,7.613674163818359,mixtral
2025-04-09 13:24:32,13808,ollama.exe,0.0,4.880043029785156,mixtral
2025-04-09 13:24:32,15508,ollama app.exe,0.0,0.022533416748046875,mixtral
2025-04-09 13:24:34,5652,ollama.exe,0.0,0.045314788818359375,mixtral
2025-04-09 13:24:34,7136,ollama.exe,11.5,0.9776763916015625,mixtral
2025-04-09 13:24:34,8072,ollama.exe,0.0,7.613674163818359,mixtral
2025-04-09 13:24:34,13808,ollama.exe,0.0,4.880043029785156,mixtral
2025-04-09 13:24:34,15508,ollama app.exe,0.0,0.022533416748046875,mixtral
2025-04-09 13:24:35,5652,ollama.exe,0.0,0.045314788818359375,mixtral
2025-04-09 13:24:35,7136,ollama.exe,8.0,1.1740875244140625,mixtral
2025-04-09 13:24:35,8072,ollama.exe,0.0,7.613674163818359,mixtral
2025-04-09 13:24:35,13808,ollama.exe,0.0,4.880043029785156,mixtral
2025-04-09 13:24:35,15508,ollama app.exe,0.0,0.022533416748046875,mixtral
2025-04-09 13:24:36,5652,ollama.exe,0.0,0.045314788818359375,mixtral
2025-04-09 13:24:36,7136,ollama.exe,9.2,1.2951927185058594,mixtral
2025-04-09 13:24:36,8072,ollama.exe,0.0,7.613674163818359,mixtral
2025-04-09 13:24:36,13808,ollama.exe,0.0,4.880043029785156,mixtral
2025-04-09 13:24:36,15508,ollama app.exe,0.0,0.022533416748046875,mixtral
2025-04-09 13:24:38,5652,ollama.exe,0.0,0.045318603515625,mixtral
2025-04-09 13:24:38,7136,ollama.exe,11.4,1.4787864685058594,mixtral
2025-04-09 13:24:38,8072,ollama.exe,0.0,7.613674163818359,mixtral
